,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
186,eight-turn-crêpe-brooklyn,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 40.6912509, 'longitude': -73.9832589}",(929) 358-7988,2843.480373531611,0lMLRsJZSh2Uh1Eo0YrMPA,https://s3-media2.fl.yelpcdn.com/bphoto/37p3UOqhrIWFwG8BlNFvOQ/o.jpg,False,"{'address1': '445 Albee Square W', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Brooklyn, NY 11201']}",Eight Turn Crêpe,+19293587988,$,4.0,562,"['pickup', 'delivery']",https://www.yelp.com/biz/eight-turn-cr%C3%AApe-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
187,22-thai-cuisine-new-york,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.70925, 'longitude': -74.0088}",(212) 732-9250,155.4575087976064,_Ki5XZTB8mL9RDYGj7KP0w,https://s3-media3.fl.yelpcdn.com/bphoto/URe-i2b39gsLGEKzzJlEwA/o.jpg,False,"{'address1': '59 Nassau St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['59 Nassau St', 'New York, NY 10038']}",22 Thai Cuisine,+12127329250,$,2.5,155,"['pickup', 'delivery']",https://www.yelp.com/biz/22-thai-cuisine-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
188,parisi-bakery-new-york,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7211836, 'longitude': -73.9954365}",(212) 226-6378,1713.9540188363474,6q6WWGaO75PQkpWOQ2zzHQ,https://s3-media3.fl.yelpcdn.com/bphoto/VlYBHm55Cyk8ReAAmKXMkA/o.jpg,False,"{'address1': '198 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['198 Mott St', 'New York, NY 10012']}",Parisi Bakery,+12122266378,$,4.5,385,[],https://www.yelp.com/biz/parisi-bakery-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
189,happy-express-cafe-new-york-3,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]","{'latitude': 40.7145133, 'longitude': -73.9924451}",(212) 965-9898,1418.9644150028066,Mx4jHwGh5ZFHRMyiWZ_xfw,https://s3-media1.fl.yelpcdn.com/bphoto/3p6AuIYUlsAot-qgFiSUBg/o.jpg,False,"{'address1': '6 Allen St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['6 Allen St', 'New York, NY 10002']}",Happy Express Cafe,+12129659898,$,4.0,37,[],https://www.yelp.com/biz/happy-express-cafe-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
190,miscelanea-ny-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.72686, 'longitude': -73.99075}",(212) 253-0277,2467.2603596609342,VVe74-TKuROBvyS1XgVmvw,https://s3-media3.fl.yelpcdn.com/bphoto/FWWiTY1izRdE-gezwp51hA/o.jpg,False,"{'address1': '63 E 4th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['63 E 4th St', 'New York, NY 10003']}",Miscelanea NY,+12122530277,$,5.0,316,"['delivery', 'pickup']",https://www.yelp.com/biz/miscelanea-ny-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
191,new-toasties-new-york,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.709833, 'longitude': -74.0085904}",(212) 513-1730,178.3152070671065,lPQh78-WnBRCUqpBDmdCDw,https://s3-media2.fl.yelpcdn.com/bphoto/Fvi7Uh9hQfYwrx8zxgd0EA/o.jpg,False,"{'address1': '25 John St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['25 John St', 'New York, NY 10038']}",New Toasties,+12125131730,$,3.5,74,[],https://www.yelp.com/biz/new-toasties-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
192,yaya-tea-garden-new-york-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 40.7162999, 'longitude': -73.99496}",(212) 226-8803,1343.324208185337,6xPlSpyxE3PLJVeRvt2BwQ,https://s3-media2.fl.yelpcdn.com/bphoto/arYS3Gx7peRcNCVTRdrmkA/o.jpg,False,"{'address1': '51 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['51 Chrystie St', 'New York, NY 10002']}",Yaya Tea Garden,+12122268803,$,4.0,451,"['delivery', 'pickup']",https://www.yelp.com/biz/yaya-tea-garden-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
193,pomodoro-pizza-new-york-6,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.70813, 'longitude': -74.01392}",(212) 406-0917,545.3980510073969,pQJ-kFGPGaX_KQX5_XaIrQ,https://s3-media1.fl.yelpcdn.com/bphoto/R8y-4mr-DGqxdgD9CbrSOw/o.jpg,False,"{'address1': '14 Rector St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['14 Rector St', 'New York, NY 10006']}",Pomodoro Pizza,+12124060917,$,3.5,9,"['pickup', 'delivery']",https://www.yelp.com/biz/pomodoro-pizza-new-york-6?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
194,yaya-tea-garden-new-york-6,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7192268371582, 'longitude': -73.9962768554688}",(212) 929-2832,1504.6694808442503,jsJdz6pvyYZjtut9vkUwBw,https://s3-media3.fl.yelpcdn.com/bphoto/dmUsXUAwMpMTFzOWQYnyJw/o.jpg,False,"{'address1': '206 Grand St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['206 Grand St', 'New York, NY 10013']}",Yaya Tea Garden,+12129292832,$,4.0,194,['pickup'],https://www.yelp.com/biz/yaya-tea-garden-new-york-6?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
195,jamaican-food-cart-new-york,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.703356, 'longitude': -74.013242}",,767.4736993852038,dERn6byLMl9V6gskZKOB3g,https://s3-media3.fl.yelpcdn.com/bphoto/KqlKUUAIxKht1YI-zK9Tuw/o.jpg,False,"{'address1': 'Whitehall St', 'address2': '', 'address3': 'Pearl St and Bridge St', 'city': 'New  York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['Whitehall St', 'Pearl St and Bridge St', 'New  York, NY 10004']}",Jamaican Food Cart,,$,3.5,25,[],https://www.yelp.com/biz/jamaican-food-cart-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
196,babo-teahouse-jersey-city,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.726618303051, 'longitude': -74.032028137452}",(201) 626-6006,2897.197011540261,1h14NZ5OYv8ugIuk0I5J3A,https://s3-media1.fl.yelpcdn.com/bphoto/m3ACyTKC2YHHTGspz6C_nQ/o.jpg,False,"{'address1': '10 River Dr S', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07310', 'country': 'US', 'state': 'NJ', 'display_address': ['10 River Dr S', 'Jersey City, NJ 07310']}",Babo Teahouse,+12016266006,$,3.0,234,[],https://www.yelp.com/biz/babo-teahouse-jersey-city?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
197,china-north-dumpling-new-york-2,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7158, 'longitude': -73.9898}",,1676.606540367953,ovOupYdkZOWUeDMOdt--ng,https://s3-media2.fl.yelpcdn.com/bphoto/MnVrENAi8ITZj1lsR6vh4A/o.jpg,False,"{'address1': '27 Essex St', 'address2': 'Ste A', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['27 Essex St', 'Ste A', 'New York, NY 10002']}",China North Dumpling,,$,4.0,285,[],https://www.yelp.com/biz/china-north-dumpling-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
198,hop-shing-restaurant-new-york,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]","{'latitude': 40.71418, 'longitude': -73.99811}",(212) 267-0220,982.7652528005416,Y1s36Tk63HIzAc76X_fAiQ,https://s3-media3.fl.yelpcdn.com/bphoto/cYzq0hhv8ruMQ9HinOEVzA/o.jpg,False,"{'address1': '9 Chatham Sq', 'address2': 'Ste 1', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['9 Chatham Sq', 'Ste 1', 'New York, NY 10038']}",Hop Shing Restaurant,+12122670220,$,3.5,493,[],https://www.yelp.com/biz/hop-shing-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
199,kabisera-kapé-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]","{'latitude': 40.7207364759127, 'longitude': -73.9899097366897}",(929) 920-8250,1992.8580891296301,KEyhIMAUpj7cceOvG9C1sA,https://s3-media1.fl.yelpcdn.com/bphoto/ILdqaRwDYLfnGcUy_nBF5A/o.jpg,False,"{'address1': '151 Allen St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['151 Allen St', 'New York, NY 10002']}",Kabisera Kapé,+19299208250,$,4.5,39,[],https://www.yelp.com/biz/kabisera-kap%C3%A9-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
200,cafe-arte-new-york-3,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'korean', 'title': 'Korean'}]","{'latitude': 40.7053062780755, 'longitude': -74.0077696334368}",(212) 747-0500,363.8625705579137,N-85msuK0HE5qOp3BpPPEA,https://s3-media2.fl.yelpcdn.com/bphoto/HJf5Lcwu0RQno5-xWfPsaA/o.jpg,False,"{'address1': '75 Wall St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['75 Wall St', 'New York, NY 10005']}",Cafe Arte,+12127470500,$,3.0,42,"['pickup', 'delivery']",https://www.yelp.com/biz/cafe-arte-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
201,royal-grill-halal-food-new-york-2,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]","{'latitude': 40.75602, 'longitude': -73.983245}",(347) 724-0504,5666.648520301432,UtknyDJ_DPut-FKRqs0wpQ,https://s3-media2.fl.yelpcdn.com/bphoto/uihxF79sfhY9z2zkPSNZEw/o.jpg,False,"{'address1': '44th St And 6th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['44th St And 6th Ave', 'New York, NY 10018']}",Royal Grill Halal Food,+13477240504,$,5.0,230,['pickup'],https://www.yelp.com/biz/royal-grill-halal-food-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
202,deluxe-green-bo-new-york-2,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.715540215765, 'longitude': -73.9981645926656}",(212) 625-2359,1090.9368315446675,91rrB0aH3caC70oCkxAynA,https://s3-media1.fl.yelpcdn.com/bphoto/5hfEDnW9QDr_-gXVE6VmVw/o.jpg,False,"{'address1': '66 Bayard St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['66 Bayard St', 'New York, NY 10013']}",Deluxe Green Bo,+12126252359,$,3.5,579,"['pickup', 'delivery']",https://www.yelp.com/biz/deluxe-green-bo-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
203,saigon-vietnamese-sandwich-deli-new-york,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 40.7199582, 'longitude': -73.9958631}",(212) 219-8341,1580.2795988476958,ocXYGC2oiGDJSzA7qu4SGw,https://s3-media2.fl.yelpcdn.com/bphoto/fL3kUWoNoq-ReacGKYEoHg/o.jpg,False,"{'address1': '369 Broome St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['369 Broome St', 'New York, NY 10013']}",Saigon Vietnamese Sandwich Deli,+12122198341,$,4.0,582,[],https://www.yelp.com/biz/saigon-vietnamese-sandwich-deli-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
204,georgio-pizzeria-new-york-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7048147, 'longitude': -74.0122796}",(212) 361-6160,593.6859031634984,Y7-Ko38e6vwoiCfGn1xEJA,https://s3-media3.fl.yelpcdn.com/bphoto/1v1M0nTLUxt--iXZcw35sQ/o.jpg,False,"{'address1': '20 Beaver St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['20 Beaver St', 'New York, NY 10004']}",Georgio Pizzeria,+12123616160,$,3.0,114,"['pickup', 'delivery']",https://www.yelp.com/biz/georgio-pizzeria-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
205,hot-mini-cakes-new-york,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 40.7183880810035, 'longitude': -73.9946562419968}",,1524.0701341236029,JwwhOnyONdT8PkHidU8sKg,https://s3-media3.fl.yelpcdn.com/bphoto/5y25gHxnNCYkxQOLWC4m1w/o.jpg,False,"{'address1': 'SE Corner of Grand St & Bowery', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['SE Corner of Grand St & Bowery', 'New York, NY 10002']}",Hot Mini Cakes,,$,4.5,88,[],https://www.yelp.com/biz/hot-mini-cakes-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
206,tinys-giant-sandwich-shop-new-york,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7195, 'longitude': -73.98699}",(212) 228-4919,2100.239398289017,_Rpp6IgpkE_UuRsmr4iSaA,https://s3-media2.fl.yelpcdn.com/bphoto/u0VqbD-jy5J874iFHy3vGQ/o.jpg,False,"{'address1': '129 Rivington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['129 Rivington St', 'New York, NY 10002']}",Tiny's Giant Sandwich Shop,+12122284919,$,4.0,466,"['pickup', 'delivery']",https://www.yelp.com/biz/tinys-giant-sandwich-shop-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
207,new-golden-chopstick-chinese-restaurant-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.70404, 'longitude': -74.01049}",(212) 825-0314,571.9814138555616,ECKMWJwm_sihRQIP1ydeOA,https://s3-media2.fl.yelpcdn.com/bphoto/1aNcgRW7kC0jg748KWKbNw/o.jpg,False,"{'address1': '77 Pearl St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['77 Pearl St', 'New York, NY 10004']}",New Golden Chopstick Chinese Restaurant,+12128250314,$,3.0,34,[],https://www.yelp.com/biz/new-golden-chopstick-chinese-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
208,new-wong-rest-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7135887, 'longitude': -73.9931488}",(646) 878-9474,1313.550461005328,PkA0eLD1AZ0voGAmUSG9mg,https://s3-media3.fl.yelpcdn.com/bphoto/5NUQcuKJYYdk4_C2oJ9N9w/o.jpg,False,"{'address1': '103 E Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['103 E Broadway', 'New York, NY 10002']}",New Wong Rest,+16468789474,$,3.5,40,[],https://www.yelp.com/biz/new-wong-rest-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
209,delimarie-new-york-2,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.71541, 'longitude': -74.00637}",(212) 349-6902,763.0709527153929,cSg6wIFrYz_iYddUSV4BVw,https://s3-media1.fl.yelpcdn.com/bphoto/79Ss0Y1YLYHeFtEK6Kt9Dg/o.jpg,False,"{'address1': '106 Duane St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['106 Duane St', 'New York, NY 10007']}",Delimarie,+12123496902,$,4.0,99,[],https://www.yelp.com/biz/delimarie-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
210,wonton-noodle-garden-new-york-3,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.7157921, 'longitude': -73.998189}",(212) 966-4033,1105.8603805716189,si4n0EtvAl3QisVHoKPOuw,https://s3-media2.fl.yelpcdn.com/bphoto/26988lGOx0fYxvCy27VNdw/o.jpg,False,"{'address1': '56 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['56 Mott St', 'New York, NY 10013']}",Wonton Noodle Garden,+12129664033,$,3.5,387,[],https://www.yelp.com/biz/wonton-noodle-garden-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
211,sheezan-restaurant-new-york-3,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.71566, 'longitude': -74.00717}",(212) 964-6259,792.7830821205256,vS5WZNErrgWvHtiO3CTmqA,https://s3-media2.fl.yelpcdn.com/bphoto/-a1s4i5HSUVl2m1kXG14-w/o.jpg,False,"{'address1': '183 Church St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['183 Church St', 'New York, NY 10007']}",Sheezan Restaurant,+12129646259,$,3.5,26,"['pickup', 'delivery']",https://www.yelp.com/biz/sheezan-restaurant-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
212,tacos-cholula-new-york,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]","{'latitude': 40.72301, 'longitude': -73.98605}",(347) 772-5216,2402.3337596176057,jQjQHNAM8xXB73kFkfg9kA,https://s3-media1.fl.yelpcdn.com/bphoto/ExLxs_E7iXEBnk7RGAAx6w/o.jpg,False,"{'address1': '25 Ave A', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['25 Ave A', 'New York, NY 10009']}",Tacos Cholula,+13477725216,$,4.0,143,[],https://www.yelp.com/biz/tacos-cholula-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
213,papaya-dog-new-york-10,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.7081638276577, 'longitude': -74.0046666562557}",,211.00789213881242,IlrpmlO_OgedJ6Pr4wnbbQ,https://s3-media1.fl.yelpcdn.com/bphoto/LjKIQ9eCrl1fEsRMCMwghw/o.jpg,False,"{'address1': '50 Fulton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['50 Fulton St', 'New York, NY 10038']}",Papaya Dog,,$,3.0,34,"['pickup', 'delivery']",https://www.yelp.com/biz/papaya-dog-new-york-10?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
214,bo-hai-dumpling-town-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.714058, 'longitude': -73.987381}",(212) 673-7260,1794.0011597988293,AlI7c_m9flexz49nzgam2g,https://s3-media3.fl.yelpcdn.com/bphoto/0lQrD69VUjj3OOSOx_GGIQ/o.jpg,False,"{'address1': '217 E Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['217 E Broadway', 'New York, NY 10002']}",Bo Hai Dumpling Town,+12126737260,$,4.5,5,[],https://www.yelp.com/biz/bo-hai-dumpling-town-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
